Theta	Offset	RA-SDSS	DEC-SDSS	PosErr-SDSS	RA-Galaxies	DEC-Galaxies	PosErr-Galaxies
 0.1	0.01	  152.417890	    5.285970	  6.00	  152.417920	    5.285980	  6.00
 0.0	0.00	  150.415440	   14.992083	  6.00	  150.415440	   14.992083	  6.00
 0.1	0.01	  150.500020	    4.790951	  6.00	  150.500010	    4.790930	  6.00
 0.0	0.00	  173.381120	   12.137324	  6.00	  173.381120	   12.137320	  6.00
 0.6	0.07	  164.570860	    4.792251	  6.00	  164.570710	    4.792190	  6.00
 2.9	0.35	  233.612220	   12.270186	  6.00	  233.612250	   12.271000	  6.00
 0.0	0.01	  160.718470	   13.741072	  6.00	  160.718460	   13.741080	  6.00
 0.0	0.00	  120.165310	    8.461042	  6.00	  120.165310	    8.461042	  6.00
 0.0	0.00	  133.140660	   13.841221	  6.00	  133.140660	   13.841221	  6.00
 0.0	0.00	  240.625110	    5.671921	  6.00	  240.625120	    5.671920	  6.00
 0.0	0.00	  137.316670	    4.113162	  6.00	  137.316670	    4.113150	  6.00
 0.0	0.00	  233.915300	   12.606396	  6.00	  233.915300	   12.606400	  6.00
 0.1	0.01	  147.651060	   12.809070	  6.00	  147.651040	   12.809080	  6.00
 0.0	0.00	  239.340080	   15.827341	  6.00	  239.340080	   15.827341	  6.00
 0.1	0.01	  121.753310	    6.198931	  6.00	  121.753330	    6.198920	  6.00
 0.0	0.00	  241.294240	   14.943457	  6.00	  241.294240	   14.943457	  6.00
 0.0	0.00	  131.134790	    9.165914	  6.00	  131.134790	    9.165910	  6.00
 9.5	1.12	  243.849890	    9.051663	  6.00	  243.852200	    9.050330	  6.00
 0.0	0.00	  148.907320	    4.476748	  6.00	  148.907320	    4.476750	  6.00
 0.1	0.01	  176.692810	   14.533054	  6.00	  176.692830	   14.533060	  6.00
 0.1	0.01	  168.302120	    5.196318	  6.00	  168.302110	    5.196330	  6.00
 0.1	0.01	  148.530440	    9.359877	  6.00	  148.530420	    9.359890	  6.00
 0.8	0.09	  242.164890	   12.010701	  6.00	  242.165080	   12.010580	  6.00
 0.5	0.05	  131.177730	    9.800736	  6.00	  131.177710	    9.800860	  6.00
 0.0	0.00	  173.784540	   15.958625	  6.00	  173.784540	   15.958630	  6.00
 6.8	0.81	  162.894820	    4.583507	  6.00	  162.896670	    4.583060	  6.00
 0.0	0.00	  215.931940	    5.876856	  6.00	  215.931940	    5.876860	  6.00
 0.2	0.02	  198.138670	    7.184281	  6.00	  198.138620	    7.184280	  6.00
 0.0	0.00	  120.959080	   10.548501	  6.00	  120.959080	   10.548500	  6.00
 0.1	0.01	  149.696400	   11.388703	  6.00	  149.696420	   11.388690	  6.00
 0.1	0.01	  209.110920	    4.396662	  6.00	  209.110900	    4.396670	  6.00
 0.2	0.02	  134.848360	   11.135245	  6.00	  134.848330	   11.135280	  6.00
 0.0	0.00	  239.335690	   15.791063	  6.00	  239.335690	   15.791063	  6.00
 0.0	0.00	  225.976340	    5.977042	  6.00	  225.976340	    5.977042	  6.00
 0.0	0.00	  147.745110	   10.801591	  6.00	  147.745110	   10.801590	  6.00
 0.0	0.00	  170.596620	   13.077808	  6.00	  170.596620	   13.077810	  6.00
 0.0	0.00	  162.487510	    8.720012	  6.00	  162.487510	    8.720012	  6.00
 0.1	0.01	  140.457520	    9.538047	  6.00	  140.457500	    9.538030	  6.00
 0.3	0.03	  153.784790	    5.243343	  6.00	  153.784870	    5.243360	  6.00
 0.0	0.00	  120.361560	   15.749896	  6.00	  120.361560	   15.749900	  6.00
 0.0	0.00	  173.008040	   14.610781	  6.00	  173.008040	   14.610780	  6.00
 0.0	0.00	  198.768540	    7.163432	  6.00	  198.768540	    7.163432	  6.00
 0.0	0.00	  209.484250	    7.433583	  6.00	  209.484250	    7.433583	  6.00
 0.2	0.02	  157.314550	    6.128129	  6.00	  157.314540	    6.128080	  6.00
 0.0	0.00	  233.638220	   15.133591	  6.00	  233.638220	   15.133591	  6.00
 0.1	0.01	  209.844740	    5.538672	  6.00	  209.844760	    5.538670	  6.00
 0.1	0.01	  141.353450	   11.073769	  6.00	  141.353460	   11.073780	  6.00
 0.7	0.08	  246.807380	   12.979566	  6.00	  246.807330	   12.979750	  6.00
 0.0	0.00	  158.522510	   15.780596	  6.00	  158.522510	   15.780596	  6.00
 0.0	0.00	  218.223050	   11.595058	  6.00	  218.223050	   11.595058	  6.00
 0.0	0.00	  241.167540	   14.628786	  6.00	  241.167540	   14.628786	  6.00
 0.0	0.00	  209.230900	   14.142252	  6.00	  209.230900	   14.142252	  6.00
 0.0	0.00	  120.732800	   15.485172	  6.00	  120.732800	   15.485170	  6.00
 2.0	0.23	  235.300000	   15.573427	  6.00	  235.300420	   15.573060	  6.00
 0.0	0.00	  121.911550	   10.980642	  6.00	  121.911550	   10.980642	  6.00
 0.1	0.01	  139.198350	    9.891321	  6.00	  139.198330	    9.891330	  6.00
 0.0	0.00	  220.428970	    5.952756	  6.00	  220.428970	    5.952760	  6.00
 0.0	0.00	  208.743580	    5.333728	  6.00	  208.743580	    5.333720	  6.00
 0.0	0.00	  143.500550	   10.029529	  6.00	  143.500540	   10.029530	  6.00
 8.2	0.97	  175.579290	   14.996219	  6.00	  175.577500	   14.994720	  6.00
 2.7	0.31	  234.400910	    5.974017	  6.00	  234.401350	    5.973420	  6.00
 0.0	0.00	  146.629260	   15.886325	  6.00	  146.629260	   15.886320	  6.00
 0.1	0.01	  197.881970	    8.743204	  6.00	  197.882000	    8.743190	  6.00
 0.0	0.00	  120.919630	   15.657498	  6.00	  120.919630	   15.657498	  6.00
 0.1	0.01	  166.763970	   12.060043	  6.00	  166.763960	   12.060060	  6.00
 0.0	0.00	  178.705510	    6.709606	  6.00	  178.705510	    6.709610	  6.00
 0.0	0.00	  241.509110	    8.506761	  6.00	  241.509110	    8.506760	  6.00
 0.3	0.04	  140.589600	    4.061260	  6.00	  140.589540	    4.061190	  6.00
 0.0	0.00	  158.678340	   11.197346	  6.00	  158.678340	   11.197350	  6.00
 0.0	0.00	  235.353690	   11.984979	  6.00	  235.353690	   11.984979	  6.00
 0.0	0.00	  122.769840	    6.298603	  6.00	  122.769840	    6.298600	  6.00
 2.5	0.30	  166.986130	    8.001318	  6.00	  166.986580	    8.000780	  6.00
 0.0	0.00	  120.865180	    9.709965	  6.00	  120.865180	    9.709965	  6.00
 0.0	0.00	  241.110260	   14.757070	  6.00	  241.110260	   14.757070	  6.00
 0.0	0.01	  150.071320	    4.888752	  6.00	  150.071310	    4.888760	  6.00
 0.0	0.00	  222.728980	    4.948916	  6.00	  222.728980	    4.948916	  6.00
 0.0	0.00	  237.936380	   12.742347	  6.00	  237.936380	   12.742350	  6.00
 3.3	0.39	  118.371660	   14.611626	  6.00	  118.371830	   14.612530	  6.00
 0.0	0.00	  245.911840	   11.786243	  6.00	  245.911840	   11.786240	  6.00
 0.0	0.00	  177.053330	   13.209376	  6.00	  177.053330	   13.209376	  6.00
 0.1	0.01	  209.603260	    6.071269	  6.00	  209.603290	    6.071280	  6.00
 0.0	0.00	  120.619950	    8.220708	  6.00	  120.619950	    8.220708	  6.00
 0.0	0.00	  210.952510	   15.402301	  6.00	  210.952510	   15.402300	  6.00
 0.0	0.00	  140.137140	   10.600311	  6.00	  140.137140	   10.600310	  6.00
 0.0	0.00	  120.158580	   13.656393	  6.00	  120.158580	   13.656393	  6.00
 0.0	0.01	  160.990410	   11.703803	  6.00	  160.990420	   11.703810	  6.00
 0.0	0.00	  241.854590	   10.425806	  6.00	  241.854590	   10.425810	  6.00
 0.0	0.00	  131.498100	   12.619904	  6.00	  131.498100	   12.619904	  6.00
 0.0	0.00	  120.544500	    9.485985	  6.00	  120.544500	    9.485990	  6.00
 0.0	0.00	  131.666520	   13.213685	  6.00	  131.666520	   13.213690	  6.00
 0.1	0.01	  143.611030	    9.916457	  6.00	  143.611030	    9.916440	  6.00
 0.0	0.01	  208.911470	    4.985050	  6.00	  208.911460	    4.985060	  6.00
 0.0	0.00	  120.488400	    8.551880	  6.00	  120.488400	    8.551880	  6.00
 0.0	0.00	  177.183330	   14.052907	  6.00	  177.183330	   14.052910	  6.00
 0.0	0.00	  200.028830	   14.543265	  6.00	  200.028830	   14.543260	  6.00
 0.0	0.00	  137.343930	   15.613664	  6.00	  137.343930	   15.613664	  6.00
 0.0	0.00	  235.775330	   15.770491	  6.00	  235.775330	   15.770490	  6.00
 0.0	0.00	  239.418860	   15.874586	  6.00	  239.418860	   15.874586	  6.00
 0.0	0.00	  215.544640	   13.918064	  6.00	  215.544640	   13.918060	  6.00
 0.0	0.00	  215.628240	   11.304878	  6.00	  215.628240	   11.304880	  6.00
 0.0	0.00	  163.016130	   10.148311	  6.00	  163.016130	   10.148310	  6.00
 0.0	0.00	  241.361770	   15.025336	  6.00	  241.361770	   15.025340	  6.00
 0.0	0.00	  176.273020	    8.469512	  6.00	  176.273020	    8.469510	  6.00
 0.0	0.00	  210.554320	    8.037105	  6.00	  210.554320	    8.037110	  6.00
 0.1	0.01	  179.010280	    6.677952	  6.00	  179.010290	    6.677940	  6.00
 0.0	0.00	  120.393700	    9.304851	  6.00	  120.393700	    9.304851	  6.00
 0.0	0.00	  242.737410	   10.016609	  6.00	  242.737410	   10.016609	  6.00
 0.0	0.00	  119.551830	   11.020602	  6.00	  119.551830	   11.020600	  6.00
 0.0	0.00	  219.255360	    8.317901	  6.00	  219.255360	    8.317900	  6.00
 0.0	0.00	  144.046530	    7.991902	  6.00	  144.046520	    7.991900	  6.00
 0.0	0.00	  234.558440	    7.461863	  6.00	  234.558440	    7.461863	  6.00
 0.0	0.00	  163.427890	    9.727928	  6.00	  163.427890	    9.727930	  6.00
 0.0	0.00	  121.407040	    6.993172	  6.00	  121.407040	    6.993170	  6.00
 0.0	0.00	  120.643840	    9.671571	  6.00	  120.643840	    9.671571	  6.00
 0.0	0.00	  130.190380	   13.706766	  6.00	  130.190380	   13.706766	  6.00
 0.0	0.00	  141.314270	   10.886727	  6.00	  141.314270	   10.886730	  6.00
 0.1	0.01	  240.457150	    8.148284	  6.00	  240.457170	    8.148280	  6.00
 0.1	0.01	  174.806410	   15.037701	  6.00	  174.806420	   15.037690	  6.00
 0.0	0.00	  134.100390	   13.182282	  6.00	  134.100390	   13.182280	  6.00
 1.1	0.13	  125.507940	    4.392573	  6.00	  125.508210	    4.392730	  6.00
 0.0	0.00	  176.748740	   13.873430	  6.00	  176.748740	   13.873430	  6.00
 0.0	0.00	  211.275100	    9.339174	  6.00	  211.275100	    9.339170	  6.00
 0.0	0.00	  151.224620	    5.062634	  6.00	  151.224610	    5.062640	  6.00
 0.0	0.00	  120.346380	   15.369260	  6.00	  120.346380	   15.369260	  6.00
 0.5	0.06	  211.784200	   12.588230	  6.00	  211.784150	   12.588090	  6.00
 0.0	0.00	  240.333250	    8.835945	  6.00	  240.333250	    8.835940	  6.00
 0.0	0.00	  211.250790	   13.131891	  6.00	  211.250790	   13.131890	  6.00
 0.0	0.00	  173.548650	   12.512314	  6.00	  173.548650	   12.512310	  6.00
 0.0	0.00	  119.907540	   13.433544	  6.00	  119.907540	   13.433544	  6.00
 0.0	0.00	  210.287200	    8.583695	  6.00	  210.287200	    8.583690	  6.00
 0.0	0.00	  133.980840	   13.229685	  6.00	  133.980840	   13.229690	  6.00
 0.0	0.00	  143.511590	   10.108707	  6.00	  143.511590	   10.108707	  6.00
 0.0	0.00	  234.715420	   12.080651	  6.00	  234.715420	   12.080650	  6.00
 0.0	0.00	  141.060700	   11.110602	  6.00	  141.060700	   11.110600	  6.00
 0.0	0.00	  120.156320	   13.697345	  6.00	  120.156320	   13.697350	  6.00
 0.0	0.00	  211.632970	    6.029691	  6.00	  211.632960	    6.029690	  6.00
 3.7	0.43	  147.746260	    4.273244	  6.00	  147.746250	    4.272220	  6.00
 0.0	0.00	  120.026220	   13.152123	  6.00	  120.026220	   13.152120	  6.00
 0.0	0.00	  241.520180	   14.417885	  6.00	  241.520180	   14.417885	  6.00
 0.0	0.00	  120.759630	   15.318035	  6.00	  120.759630	   15.318030	  6.00
 0.2	0.02	  233.429470	   15.007251	  6.00	  233.429420	   15.007280	  6.00
 0.0	0.00	  149.627320	   10.182997	  6.00	  149.627330	   10.183000	  6.00
 0.0	0.00	  120.491970	    9.390061	  6.00	  120.491970	    9.390061	  6.00
 2.5	0.30	  233.532620	   14.395634	  6.00	  233.532920	   14.395000	  6.00
 0.1	0.01	  146.097880	   11.231296	  6.00	  146.097870	   11.231310	  6.00
 0.0	0.00	  241.197620	   14.287164	  6.00	  241.197620	   14.287160	  6.00
 0.0	0.00	  210.846440	    9.448089	  6.00	  210.846440	    9.448089	  6.00
 0.0	0.00	  212.259650	   14.317005	  6.00	  212.259650	   14.317005	  6.00
 0.0	0.00	  147.775130	    9.008604	  6.00	  147.775130	    9.008600	  6.00
 0.5	0.06	  120.378120	    9.707750	  6.00	  120.378210	    9.707640	  6.00
 0.0	0.00	  158.070270	   15.621745	  6.00	  158.070270	   15.621745	  6.00
 0.0	0.00	  139.062040	    6.341261	  6.00	  139.062040	    6.341250	  6.00
 3.7	0.44	  176.278100	    9.502410	  6.00	  176.277800	    9.501423	  6.00
 0.0	0.00	  243.820940	   13.025855	  6.00	  243.820940	   13.025855	  6.00
 0.0	0.00	  240.699640	    6.875186	  6.00	  240.699640	    6.875186	  6.00
 0.0	0.00	  176.181180	   11.207314	  6.00	  176.181170	   11.207310	  6.00
 0.2	0.02	  146.555880	    8.934897	  6.00	  146.555920	    8.934920	  6.00
 0.0	0.00	  130.607600	    6.594057	  6.00	  130.607600	    6.594060	  6.00
 0.0	0.00	  146.460360	    8.909331	  6.00	  146.460370	    8.909330	  6.00
 0.0	0.00	  166.110340	   11.756356	  6.00	  166.110330	   11.756360	  6.00
 0.0	0.00	  131.740310	   13.431331	  6.00	  131.740310	   13.431331	  6.00
 0.0	0.00	  176.183560	   15.027784	  6.00	  176.183560	   15.027780	  6.00
 0.0	0.00	  140.312420	    9.731181	  6.00	  140.312420	    9.731190	  6.00
 0.1	0.01	  131.831860	    5.897907	  6.00	  131.831850	    5.897930	  6.00
 0.0	0.00	  135.943760	   12.734658	  6.00	  135.943760	   12.734658	  6.00
 0.0	0.00	  217.219780	   12.581677	  6.00	  217.219780	   12.581680	  6.00
 0.0	0.00	  136.867350	   15.426286	  6.00	  136.867350	   15.426286	  6.00
 0.1	0.01	  137.100080	    6.951502	  6.00	  137.100060	    6.951530	  6.00
 0.0	0.00	  174.053830	   15.733140	  6.00	  174.053830	   15.733140	  6.00
 0.0	0.00	  134.642400	   13.928279	  6.00	  134.642400	   13.928279	  6.00
 0.0	0.00	  153.112600	   12.343749	  6.00	  153.112600	   12.343750	  6.00
 0.0	0.01	  147.404340	    9.495089	  6.00	  147.404330	    9.495080	  6.00
 0.0	0.00	  231.129610	   12.876231	  6.00	  231.129610	   12.876231	  6.00
 0.0	0.00	  234.046110	    7.856960	  6.00	  234.046110	    7.856960	  6.00
 0.0	0.00	  151.795750	   12.651358	  6.00	  151.795750	   12.651360	  6.00
 0.1	0.01	  224.536610	    6.746517	  6.00	  224.536580	    6.746530	  6.00
 0.0	0.01	  212.763840	   10.556432	  6.00	  212.763830	   10.556440	  6.00
 0.0	0.00	  234.839780	   13.692195	  6.00	  234.839780	   13.692195	  6.00
 0.4	0.05	  220.761750	    4.765572	  6.00	  220.761800	    4.765670	  6.00
 0.0	0.00	  135.595440	   12.998105	  6.00	  135.595440	   12.998105	  6.00
 0.1	0.01	  217.702770	    7.157203	  6.00	  217.702790	    7.157190	  6.00
 0.0	0.00	  218.847090	    9.501417	  6.00	  218.847080	    9.501420	  6.00
 0.0	0.00	  130.693460	   10.556753	  6.00	  130.693460	   10.556753	  6.00
 0.0	0.00	  239.153510	    6.194064	  6.00	  239.153510	    6.194060	  6.00
 0.1	0.01	  171.272610	    4.121003	  6.00	  171.272630	    4.121000	  6.00
 0.0	0.00	  236.733210	   13.458824	  6.00	  236.733210	   13.458824	  6.00
 0.0	0.00	  232.737940	   11.285360	  6.00	  232.737940	   11.285360	  6.00
 0.1	0.01	  206.816640	   13.177171	  6.00	  206.816670	   13.177170	  6.00
 0.0	0.00	  146.339140	   14.579940	  6.00	  146.339140	   14.579940	  6.00
 0.1	0.01	  232.540570	    9.680839	  6.00	  232.540540	    9.680830	  6.00
 0.1	0.01	  169.911090	   11.445371	  6.00	  169.911080	   11.445360	  6.00
 0.6	0.07	  155.786240	    8.979869	  6.00	  155.786370	    8.979780	  6.00
 0.0	0.00	  240.971650	   14.510548	  6.00	  240.971650	   14.510548	  6.00
 0.1	0.01	  211.136680	   11.189796	  6.00	  211.136670	   11.189810	  6.00
 0.1	0.01	  119.986560	   13.842530	  6.00	  119.986540	   13.842530	  6.00
 0.0	0.00	  214.722820	    9.291306	  6.00	  214.722820	    9.291310	  6.00
 0.0	0.00	  214.680860	   13.585921	  6.00	  214.680870	   13.585920	  6.00
 0.0	0.00	  235.797820	   15.414750	  6.00	  235.797820	   15.414750	  6.00
 0.3	0.03	  150.289430	    8.782113	  6.00	  150.289500	    8.782080	  6.00
 0.0	0.00	  161.761510	   13.567084	  6.00	  161.761510	   13.567080	  6.00
 0.1	0.01	  171.185420	   15.275406	  6.00	  171.185420	   15.275420	  6.00
 0.0	0.00	  219.089310	   15.250019	  6.00	  219.089310	   15.250019	  6.00
 0.0	0.00	  157.168680	   15.220495	  6.00	  157.168680	   15.220495	  6.00
 1.7	0.20	  133.970690	   13.563050	  6.00	  133.970330	   13.563360	  6.00
 0.0	0.00	  219.321710	    8.038287	  6.00	  219.321710	    8.038280	  6.00
 0.4	0.04	  150.966120	   11.100061	  6.00	  150.966040	   11.100000	  6.00
 2.2	0.26	  234.952550	    8.446499	  6.00	  234.952080	    8.446110	  6.00
 0.0	0.00	  211.444610	    7.697912	  6.00	  211.444610	    7.697912	  6.00
 0.2	0.02	  169.556470	    4.691853	  6.00	  169.556510	    4.691820	  6.00
 0.1	0.01	  177.733300	   14.594843	  6.00	  177.733290	   14.594830	  6.00
 0.0	0.00	  219.593990	    4.613272	  6.00	  219.593990	    4.613280	  6.00
 0.0	0.00	  148.873750	    8.390632	  6.00	  148.873750	    8.390632	  6.00
 0.0	0.00	  242.112630	   10.896037	  6.00	  242.112630	   10.896037	  6.00
 0.1	0.01	  214.727650	   13.814511	  6.00	  214.727620	   13.814500	  6.00
 0.0	0.00	  228.532280	    6.917886	  6.00	  228.532280	    6.917886	  6.00
 0.0	0.00	  148.648780	    4.385527	  6.00	  148.648790	    4.385530	  6.00
 1.0	0.11	  143.085770	   10.099782	  6.00	  143.085500	   10.099830	  6.00
 0.1	0.01	  176.995970	   10.140504	  6.00	  176.996000	   10.140500	  6.00
 0.1	0.01	  170.486530	   10.498704	  6.00	  170.486530	   10.498720	  6.00
 0.0	0.00	  120.075910	   13.548415	  6.00	  120.075910	   13.548415	  6.00
 0.2	0.02	  167.605070	   10.125340	  6.00	  167.605110	   10.125320	  6.00
 0.0	0.00	  232.187680	    4.405733	  6.00	  232.187680	    4.405733	  6.00
 0.0	0.00	  152.929640	    5.053785	  6.00	  152.929650	    5.053780	  6.00
 0.0	0.00	  156.674920	   11.897225	  6.00	  156.674920	   11.897220	  6.00
 0.1	0.01	  149.052930	   15.610293	  6.00	  149.052920	   15.610280	  6.00
 1.1	0.13	  147.024650	    7.128817	  6.00	  147.024540	    7.129110	  6.00
 0.0	0.00	  168.687580	   12.647699	  6.00	  168.687580	   12.647700	  6.00
 0.2	0.03	  166.725930	    7.781642	  6.00	  166.725870	    7.781630	  6.00
 0.0	0.00	  157.103050	    6.238583	  6.00	  157.103050	    6.238580	  6.00
 1.0	0.12	  123.059500	    4.073270	  6.00	  123.059330	    4.073500	  6.00
 0.0	0.00	  150.773130	   11.446387	  6.00	  150.773130	   11.446390	  6.00
 0.0	0.00	  237.774540	   12.672028	  6.00	  237.774540	   12.672028	  6.00
 0.0	0.00	  210.813780	    9.429160	  6.00	  210.813780	    9.429160	  6.00
 0.0	0.00	  120.913550	    8.910003	  6.00	  120.913550	    8.910003	  6.00
 0.1	0.01	  204.552510	   15.863216	  6.00	  204.552500	   15.863190	  6.00
 0.6	0.07	  155.819450	    9.224954	  6.00	  155.819310	    9.225040	  6.00
 0.1	0.01	  143.473150	    9.204695	  6.00	  143.473170	    9.204670	  6.00
 0.0	0.00	  166.565560	   12.665803	  6.00	  166.565560	   12.665800	  6.00
 0.0	0.00	  173.581460	   13.321998	  6.00	  173.581460	   13.322000	  6.00
 0.1	0.01	  146.880820	   10.492099	  6.00	  146.880830	   10.492110	  6.00
 0.0	0.00	  214.831240	   15.810670	  6.00	  214.831240	   15.810670	  6.00
 0.1	0.01	  201.889890	   11.730170	  6.00	  201.889870	   11.730170	  6.00
 0.2	0.02	  164.574860	    4.660694	  6.00	  164.574820	    4.660730	  6.00
 0.2	0.02	  145.678670	    9.456116	  6.00	  145.678710	    9.456140	  6.00
 0.0	0.00	  158.221590	   13.008809	  6.00	  158.221590	   13.008810	  6.00
 0.2	0.02	  148.847850	    5.314877	  6.00	  148.847830	    5.314830	  6.00
 0.1	0.01	  150.244070	   11.754043	  6.00	  150.244040	   11.754060	  6.00
 0.2	0.03	  221.584210	    4.732911	  6.00	  221.584210	    4.732980	  6.00
 0.0	0.00	  177.417080	   12.393978	  6.00	  177.417080	   12.393970	  6.00
 0.0	0.00	  203.939700	    8.969072	  6.00	  203.939700	    8.969070	  6.00
 0.1	0.01	  148.502540	    8.777440	  6.00	  148.502520	    8.777460	  6.00
 0.0	0.00	  243.636060	   10.346002	  6.00	  243.636060	   10.346002	  6.00
 0.0	0.00	  176.029090	   13.340868	  6.00	  176.029090	   13.340870	  6.00
 0.0	0.00	  216.391630	   13.816486	  6.00	  216.391630	   13.816490	  6.00
 0.0	0.00	  146.773920	    9.851613	  6.00	  146.773920	    9.851610	  6.00
 5.7	0.67	  156.443560	    5.651945	  6.00	  156.443170	    5.653470	  6.00
 0.0	0.00	  239.104210	   15.755653	  6.00	  239.104210	   15.755653	  6.00
 0.0	0.00	  119.771940	   12.419795	  6.00	  119.771940	   12.419795	  6.00
 0.0	0.00	  214.656740	   13.709650	  6.00	  214.656740	   13.709650	  6.00
 0.0	0.00	  138.913080	   13.582500	  6.00	  138.913080	   13.582500	  6.00
 0.0	0.00	  120.304280	   11.623539	  6.00	  120.304280	   11.623539	  6.00
 0.0	0.00	  154.323210	   12.664172	  6.00	  154.323210	   12.664170	  6.00
 0.0	0.00	  159.236500	   13.934215	  6.00	  159.236500	   13.934220	  6.00
 0.1	0.01	  169.816140	   14.290224	  6.00	  169.816120	   14.290220	  6.00
 0.0	0.00	  198.432300	   12.771334	  6.00	  198.432300	   12.771330	  6.00
 0.0	0.00	  164.408950	   13.979035	  6.00	  164.408960	   13.979030	  6.00
 0.1	0.01	  140.443440	    4.964339	  6.00	  140.443450	    4.964320	  6.00
 0.0	0.00	  143.200480	   12.279373	  6.00	  143.200480	   12.279373	  6.00
 0.0	0.00	  235.714500	    9.153538	  6.00	  235.714500	    9.153538	  6.00
 0.1	0.01	  161.188830	    7.998827	  6.00	  161.188850	    7.998810	  6.00
 0.0	0.00	  236.540520	    6.898473	  6.00	  236.540520	    6.898470	  6.00
 0.1	0.01	  159.190140	   13.595896	  6.00	  159.190120	   13.595890	  6.00
 0.0	0.00	  228.966320	    8.048088	  6.00	  228.966320	    8.048088	  6.00
 0.0	0.00	  243.714550	    9.673321	  6.00	  243.714550	    9.673321	  6.00
 0.0	0.00	  167.091760	    5.890613	  6.00	  167.091750	    5.890610	  6.00
 0.0	0.00	  246.295350	   11.880133	  6.00	  246.295350	   11.880133	  6.00
 0.0	0.00	  158.129080	   14.650580	  6.00	  158.129080	   14.650580	  6.00
 0.1	0.01	  211.438010	   13.790918	  6.00	  211.438040	   13.790920	  6.00
 0.0	0.00	  230.232040	   10.491678	  6.00	  230.232040	   10.491670	  6.00
 0.1	0.01	  221.984350	    5.405970	  6.00	  221.984330	    5.405970	  6.00
 0.0	0.00	  146.833120	   12.396495	  6.00	  146.833120	   12.396500	  6.00
 0.0	0.01	  145.234590	    5.044602	  6.00	  145.234580	    5.044610	  6.00
 0.1	0.01	  230.931030	   10.929213	  6.00	  230.931000	   10.929220	  6.00
 0.0	0.00	  210.196660	    9.560349	  6.00	  210.196660	    9.560349	  6.00
 0.5	0.06	  157.684550	    6.126945	  6.00	  157.684540	    6.127080	  6.00
 0.0	0.00	  121.640850	    7.782276	  6.00	  121.640850	    7.782276	  6.00
 0.0	0.00	  232.236570	   13.213389	  6.00	  232.236570	   13.213389	  6.00
 0.0	0.00	  209.612350	   14.531040	  6.00	  209.612350	   14.531040	  6.00
 0.8	0.09	  152.585500	    7.753781	  6.00	  152.585710	    7.753720	  6.00
 0.0	0.00	  143.092340	    7.302286	  6.00	  143.092340	    7.302290	  6.00
 0.0	0.00	  120.195910	    8.638900	  6.00	  120.195910	    8.638900	  6.00
 0.4	0.05	  149.674160	    5.264379	  6.00	  149.674040	    5.264360	  6.00
 0.0	0.00	  219.935250	    5.353312	  6.00	  219.935250	    5.353310	  6.00
 0.0	0.00	  211.416890	   13.374997	  6.00	  211.416880	   13.375000	  6.00
 0.1	0.01	  219.801860	    9.134942	  6.00	  219.801830	    9.134940	  6.00
 0.0	0.00	  177.300970	   12.631586	  6.00	  177.300960	   12.631580	  6.00
 0.0	0.00	  230.247810	   12.181495	  6.00	  230.247810	   12.181495	  6.00
 0.0	0.00	  153.287360	   13.422066	  6.00	  153.287370	   13.422060	  6.00
 0.0	0.00	  216.101350	    8.276142	  6.00	  216.101350	    8.276140	  6.00
 0.0	0.00	  222.143420	    5.431253	  6.00	  222.143420	    5.431250	  6.00
 0.1	0.01	  152.641340	   12.594373	  6.00	  152.641330	   12.594360	  6.00
 0.0	0.00	  239.806610	    6.787578	  6.00	  239.806610	    6.787580	  6.00
 0.1	0.01	  176.537340	   12.879600	  6.00	  176.537330	   12.879610	  6.00
 0.2	0.02	  171.416640	    4.676512	  6.00	  171.416690	    4.676530	  6.00
 0.0	0.00	  120.514450	   15.710700	  6.00	  120.514450	   15.710700	  6.00
 0.1	0.02	  143.708510	   10.067076	  6.00	  143.708500	   10.067040	  6.00
 0.0	0.00	  141.981540	   14.766521	  6.00	  141.981540	   14.766521	  6.00
 0.0	0.00	  152.643930	    5.232905	  6.00	  152.643920	    5.232910	  6.00
 0.0	0.00	  220.126700	   14.477458	  6.00	  220.126700	   14.477458	  6.00
 0.0	0.01	  121.803490	    7.017069	  6.00	  121.803500	    7.017060	  6.00
 0.0	0.00	  147.045390	   14.553672	  6.00	  147.045390	   14.553672	  6.00
 0.0	0.00	  130.274630	    9.791712	  6.00	  130.274630	    9.791712	  6.00
 0.0	0.00	  142.465990	   11.926611	  6.00	  142.466000	   11.926610	  6.00
 0.0	0.00	  121.636630	   10.130069	  6.00	  121.636630	   10.130069	  6.00
 0.0	0.00	  193.417530	    4.075635	  6.00	  193.417530	    4.075630	  6.00
 0.1	0.01	  174.286650	   13.251369	  6.00	  174.286670	   13.251360	  6.00
 0.0	0.00	  174.981270	   13.467234	  6.00	  174.981270	   13.467230	  6.00
 2.3	0.27	  151.779890	   15.984063	  6.00	  151.780420	   15.984440	  6.00
 0.0	0.00	  121.643270	   12.666973	  6.00	  121.643270	   12.666973	  6.00
 0.1	0.01	  155.769310	   11.122015	  6.00	  155.769330	   11.122030	  6.00
 0.0	0.00	  234.897590	   13.666575	  6.00	  234.897590	   13.666575	  6.00
 0.4	0.05	  155.058040	    6.802537	  6.00	  155.058120	    6.802630	  6.00
 0.0	0.00	  174.517420	   13.199995	  6.00	  174.517420	   13.200000	  6.00
 0.1	0.01	  141.077600	    4.237818	  6.00	  141.077580	    4.237810	  6.00
